subject_id,Parabacteroides_unclassified,Atopobium_parvulum,Ruminococcus_obeum,Acidaminococcus_unclassified,Ruminococcus_gnavus,Megasphaera_unclassified,Eubacterium_rectale,Bacteroides_vulgatus,Clostridium_hathewayi,Odoribacter_laneus,Peptostreptococcus_unclassified,Faecalibacterium_prausnitzii,Bacillus_subtilis,Alistipes_shahii,Ruminococcus_torques,Clostridium_leptum,Lachnospiraceae_bacterium_2_1_58FAA,Streptococcus_constellatus,Desulfovibrio_desulfuricans,Bacteroides_ovatus,Burkholderiales_bacterium_1_1_47,Acidaminococcus_fermentans,Granulicatella_unclassified,Escherichia_unclassified,Bifidobacterium_adolescentis,Megasphaera_elsdenii,Clostridium_innocuum,Megasphaera_micronuciformis,Eubacterium_ventriosum,Holdemania_filiformis,Turicibacter_sanguinis,Lachnospiraceae_bacterium_9_1_43BFAA,Parabacteroides_goldsteinii,Dorea_formicigenerans,Streptococcus_intermedius,Turicibacter_unclassified,Actinomyces_odontolyticus,Alistipes_putredinis,Parasutterella_excrementihominis,Lachnospiraceae_bacterium_8_1_57FAA,Lactobacillus_salivarius,Granulicatella_adiacens,Roseburia_inulinivorans,Lachnospiraceae_bacterium_3_1_46FAA,Rothia_dentocariosa,Bifidobacterium_dentium,Megamonas_hypermegale,Adlercreutzia_equolifaciens,Alistipes_indistinctus,Bacteroides_cellulosilyticus,Odoribacter_splanchnicus,Eubacterium_ramulus,Eubacterium_cylindroides,Roseburia_hominis,Bacteroides_uniformis,Clostridium_clostridioforme,Alistipes_unclassified,Streptococcus_mutans,Fusobacterium_nucleatum,Oscillibacter_unclassified,Pseudoflavonifractor_capillosus,Clostridium_scindens,Gemella_unclassified,Eggerthella_lenta,Clostridium_asparagiforme,Bacteroides_nordii,Eggerthella_unclassified,Coprobacter_fastidiosus,Paraprevotella_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Coprobacillus_unclassified,Blautia_hydrogenotrophica,Erysipelotrichaceae_bacterium_6_1_45,Flavonifractor_plautii,Alistipes_senegalensis,Clostridiaceae_bacterium_JC118,Ruminococcus_lactaris,Bifidobacterium_pseudocatenulatum,Barnesiella_intestinihominis,Lachnospiraceae_bacterium_5_1_63FAA,Ruminococcus_bromii,Bacteroides_finegoldii,Gemella_morbillorum,Bacteroides_fragilis,Ruminococcus_callidus,Odoribacter_unclassified,Lachnospiraceae_bacterium_5_1_57FAA,Eubacterium_sp_3_1_31,Megamonas_unclassified,Ruminococcus_sp_5_1_39BFAA,Parvimonas_unclassified,Enterobacter_cloacae,Bilophila_unclassified,Streptococcus_vestibularis,Haemophilus_parainfluenzae,Acidaminococcus_intestini,Fusobacterium_mortiferum,Rothia_mucilaginosa,Clostridium_symbiosum,Lachnospiraceae_bacterium_7_1_58FAA,Bifidobacterium_breve,Klebsiella_pneumoniae,Bacteroides_coprocola,Streptococcus_parasanguinis,Klebsiella_oxytoca,Alistipes_finegoldii,Parabacteroides_merdae,Megamonas_funiformis,Akkermansia_muciniphila,Paraprevotella_xylaniphila,Bacteroides_salyersiae,Erysipelotrichaceae_bacterium_2_2_44A,Parabacteroides_johnsonii,Eubacterium_hallii,Veillonella_dispar,Eubacterium_siraeum,Bacteroides_faecis,Bacteroides_dorei,Gemella_sanguinis,Dorea_unclassified,Collinsella_aerofaciens,Roseburia_intestinalis,Subdoligranulum_sp_4_3_54A2FAA,Streptococcus_thermophilus,Bacteroides_plebeius,Bifidobacterium_bifidum,Clostridium_bolteae,Clostridium_nexile,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Bifidobacterium_longum,Megamonas_rupellensis,Streptococcus_infantis,Mitsuokella_multacida,Clostridium_bartlettii,Dialister_invisus,Prevotella_stercorea,Bacteroides_massiliensis,Erysipelotrichaceae_bacterium_21_3,Gemella_haemolysans,Subdoligranulum_unclassified,Streptococcus_salivarius,Paraprevotella_clara,Streptococcus_anginosus,Bacteroides_xylanisolvens,Eubacterium_eligens,Veillonella_parvula,Citrobacter_freundii,Bacteroides_stercoris,Lachnospiraceae_bacterium_1_4_56FAA,Bacteroidales_bacterium_ph8,Coprococcus_comes,Olsenella_unclassified,Streptococcus_gordonii,Peptostreptococcaceae_noname_unclassified,Dorea_longicatena,Bacteroides_caccae,Anaerotruncus_colihominis,Ruminococcaceae_bacterium_D16,Streptococcus_mitis_oralis_pneumoniae,Anaerotruncus_unclassified,Catenibacterium_mitsuokai,Clostridiales_bacterium_1_7_47FAA,Anaerostipes_unclassified,Sutterella_wadsworthensis,Eubacterium_brachy,Fusobacterium_ulcerans,Bacteroides_clarus,Desulfovibrio_piger,Streptococcus_sanguinis,Phascolarctobacterium_succinatutens,Streptococcus_australis,Veillonella_atypica,Peptostreptococcus_stomatis,Solobacterium_moorei,Bilophila_wadsworthia,Streptococcus_cristatus,Bacteroides_thetaiotaomicron,Alistipes_onderdonkii,Klebsiella_unclassified,Anaerostipes_hadrus,Bacteroides_eggerthii,Blautia_producta,Prevotella_copri,Clostridium_citroniae,Veillonella_unclassified,Parabacteroides_distasonis,Eubacterium_biforme,Methanobrevibacter_smithii,Oribacterium_sinus,Coprococcus_catus,Bifidobacterium_animalis,Holdemania_unclassified,Clostridium_ramosum,Gordonibacter_pamelaeae,Parvimonas_micra,Roseburia_unclassified,Anaerostipes_caccae,Escherichia_coli,Brachyspira_unclassified,Butyricicoccus_pullicaecorum,Bacteroides_intestinalis,CRC
11796,0.0,0.0,0.1211,0.0,0.0,2.60042,1.16864,0.75582,0.0,0.0,0.0,2.01833,0.0,1.22487,0.0,0.0,0.0,0.0,0.0,0.67918,0.0,0.21956,0.0,0.06362,0.33831,1.56535,0.0,0.0,0.02734,0.0118,0.0,0.0,0.31241,0.23726,0.0,0.0,0.0,0.07373,0.0,0.0,0.06791,0.0,0.87012,0.07124,0.0,0.00788,0.0,0.0,0.0,0.31233,0.60895,0.03522,0.0,0.61802,0.23034,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06988,0.01137,0.08441,0.0,0.0,0.0,0.00254,0.0,0.0,0.0,0.0,0.0,0.0,0.01649,0.49576,0.0,0.22678,0.00243,0.0,0.0,0.0,0.00412,0.0,0.8826,0.30047,0.08467,0.01211,0.00542,1.29983,0.0,0.0,0.01677,0.0,0.0,0.0,0.04663,0.52115,2.74164,0.05594,0.18874,0.0,0.04475,0.33846,0.03863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58887,0.00389,0.0,14.16649,0.0,0.0,0.0,4.09064,0.36724,0.18064,0.0053,0.46174,2.50335,0.19043,0.05118,0.46743,0.0,0.0,0.22257,0.0,0.0,0.04969,0.07842,0.09711,0.0,0.0,0.0,0.0,0.27994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11808,0.0,0.04912,0.0,0.0,0.19967,0.0,0.51644,0.03157,0.0,0.00207,0.0,0.0,47.59446,0.0,0.53969,0.0,0.31443,0.08968,0.0,0.03101,0.0,0.01802,0.0,0.0,0.0,0.0,0.0,0.15636,0.0,0.0,0.05351,0
11818,0.0,0.0,0.30112,0.0,0.0,0.0,1.83477,8.93623,0.0,0.0,0.0,25.26126,0.0,0.0,0.29499,0.0,0.01826,0.0,0.0,1.30362,0.0,0.0,0.0,0.00545,1.09494,0.0,0.0,0.0,0.26797,0.01289,0.0,0.0,0.0,0.554,0.0,0.0,0.0,0.01589,0.0,0.08025,0.0,0.0,0.37831,0.0,0.0,0.0,0.0,0.01422,0.0,0.0,0.40296,0.78847,0.0,0.24138,10.27791,0.0,0.0,0.0,0.0,0.10951,0.0,0.0,0.0,0.0,0.0,0.0,0.03939,0.0,0.0,0.00861,0.0,0.0,0.0,0.0,0.0,0.03579,0.0,1.07413,1.88728,0.44314,0.0,0.0,0.0,0.55181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67572,0.0,0.01412,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,3.15142,0.0,0.0,0.0,0.0,0.0,0.0,0.04849,0.0,0.0,0.0,2.35795,0.0,0.0,0.35512,0.0,0.0,0.0,0.0,1.6532,0.00905,0.0,0.0,5.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30559,0.00243,0.0,0.0,0.99322,0.0,0.00338,0.0,21.76839,0.0,0.0,0.39108,0.0,0.0,0.0,0.56696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98538,0.0,0.0,0.0,0.0,0.01386,0.0,0.0,2.16068,0.0,0.00513,0.0,0.0,0.0,0.03647,0.02005,0.20008,0.0,0.0,0.0,0.07801,0.0,0.01455,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0
11822,0.0,0.0,0.07885,4.01263,2.25692,0.0,0.0,0.0,0.12382,0.0,0.0,4.19022,0.0,0.0,0.03188,8.66917,0.06347,0.0,0.0,7.30307,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.02333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58172,0.03023,0.0,0.0,0.0,1.13744,0.0,0.0,0.0,0.0,0.38299,0.0,0.03995,0.0,0.0,0.0,0.04431,0.0,0.0,0.34999,0.0,0.0,0.0,0.00158,0.0,0.05347,0.56321,0.0,0.0,0.01542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61903,0.0,0.0,0.0,0.14488,0.57288,0.0,0.0,0.0,1.86208,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.00259,0.0,0.0,7.05892,0.0,0.0,0.0,0.0,0.0,0.41157,0.0,0.0,0.24242,0.30299,0.01469,0.27773,0.0,0.0,0.0,0.00117,0.0,0.0,0.0,0.00195,0.0,1.77232,0.08526,0.0,0.0,0.0,0.0,0.1097,0.0,8.60339,0.00935,0.0,0.0,0.0,0.0,0.0,0.0,11.69946,0.0,0.0,0.0,0.0,0.0,0.0,0.00938,0.0,0.0,0.03895,0.0,0.0,0.0,0.0,0.00425,0.0403,0.0,0.0,0.0,0.0,1.01854,3.8327,0.01953,0.00559,0.0,0.0,0.0,0.0,0.17823,18.88021,0.0,0.0,0.0,0.0,0.0,0.00382,0.0,0.0,0.0,0.07069,0.0,1.10711,0.0,0.0,0.0,0
11885,1.19436,0.00023,0.17567,0.0,0.0,0.0,21.65864,0.55686,0.0,0.0,0.0,12.38941,0.0,0.0,0.15354,0.01695,0.0,0.0,0.0,2.7094,0.18009,0.0,0.00521,0.0,5.87817,0.0,0.0,0.00619,0.00083,0.01129,0.0,0.0,0.0,0.08541,0.00416,0.0,0.00642,2.82101,0.27402,0.09282,0.0,0.0,1.19934,0.0,0.0,0.0,0.0,0.12986,0.0,0.0,0.11991,0.13998,0.0,0.15579,2.74459,0.0,0.0,0.00833,0.0,0.05659,0.0,0.0,0.00026,0.00142,0.0,0.0,0.03947,0.0,0.0,0.00766,0.0,0.0,0.0182,0.0,0.00813,0.0,0.77611,0.0,1.13035,0.0035,3.3862,1.39139,0.0,0.05556,0.06676,0.0,0.0,0.0,0.0,0.43556,0.0,0.00689,0.19397,0.02427,1.61851,0.0,0.0,0.01858,0.00201,0.0,0.0,0.0,0.01925,1.15927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00707,0.00553,0.0,0.03414,4.64027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00934,0.0,0.0,0.65107,0.0,0.01368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45859,5.43509,0.0,0.00742,0.0,0.59923,0.55046,0.0,0.0,0.0,0.1158,0.46533,0.00087,0.11454,0.0,0.49384,0.0,0.0,0.0,0.01369,0.0,0.0,0.00384,0.0,0.0,0.00232,0.0,0.0,0.0,0.023,2.53926,0.07168,1.04279,0.0,0.0,0.10374,0.00984,0.57378,0.0,0.0,0.00098,0.0,0.0,0.37642,0.01418,1.52381,0.0,0.0,0.0,0.00488,0.0537,0.0,0.01121,0.0,0.00265,0.0,0.0,0.0,0.15083,0.0,0.0,0.0,0
11927,0.91488,0.0,0.51343,0.0,0.12289,0.0,16.75973,0.37146,0.01136,0.0,0.0,10.89712,0.01009,1.73751,2.61397,0.02155,0.08008,0.0,0.0,0.0,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,0.0,2.08807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4111,0.0,0.0,0.0,0.0,0.2282,0.13435,0.0,0.0,0.53426,0.21836,0.06226,0.0,0.59917,0.04875,0.0,0.44844,0.0,0.09205,0.0,0.0,0.0,0.10702,0.0,0.0,0.0,0.0,0.05634,0.0,0.05253,0.0,0.0,0.64413,0.00884,0.01084,0.0038,0.02281,0.1234,0.0,0.0,0.0,0.0,0.03882,3.89511,0.0,0.0,1.17776,0.0,0.0,0.0,0.0,5.36578,3.36762,0.0,0.0,0.39843,0.0,0.0,0.0,0.0,0.0,0.01284,0.02517,0.0,0.0,0.0,0.03972,0.0,0.01901,0.0,0.88481,0.0,0.0,0.0,0.00173,0.0,0.0938,0.0,11.97972,0.0,5.11162,0.0,0.0,1.09239,0.0,0.0,0.0,0.0,0.0,0.26994,0.0,0.00122,0.0,0.32204,0.0,0.0,0.0,1.90263,0.0,0.0,0.0,0.0,6.09465,0.15497,0.0,0.0,0.00089,2.10266,0.0,0.0,0.0,0.0,0.1492,1.17305,0.0,0.0,0.0,0.12158,0.0,0.0,0.0,0.00088,0.00905,0.0,0.00661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01228,0.0,0.0,0.0,0.07316,0.0,2.56106,0.27034,0.0,0.0,7.37815,0.0,0.0,0.01108,0.00074,1.67508,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11942,0.0,0.0,0.05519,0.0,0.21916,0.0,7.78098,1.81126,0.01838,0.0,0.0,6.73304,0.0,0.0,0.23291,0.0,0.0,0.0014,0.0,0.68508,0.0,0.0,0.0,0.0,2.91819,0.0,0.0,0.0,1.33773,0.0,0.0,0.0,0.01518,0.38318,0.0,0.00417,0.0,0.00062,0.0,0.0,0.0,0.0,5.09175,0.00162,0.0,0.0,0.00903,0.19636,0.01413,0.98963,0.57738,0.02632,0.0,0.71071,5.41186,0.00743,0.0,0.0,0.0,0.20152,0.0,0.00438,0.00085,0.0,0.04209,0.0,0.04488,0.0766,0.66121,0.0,0.05975,0.0,0.0,0.00892,0.0,0.0,0.0,0.39715,1.53794,0.06316,0.0,0.22597,0.0,0.0,0.0,0.0,0.02865,0.0,1.49551,0.0,0.0,0.0,0.91845,0.0,0.40863,0.0,0.0,0.0,0.0211,0.04303,0.0,0.0,11.57819,0.02387,0.0,0.0,0.95219,0.0,0.0,1.12244,0.44575,0.00146,0.0,0.03901,0.0,1.8506,0.0,0.41713,0.0,0.0,0.0,0.02098,0.0,0.0,0.0,0.12504,0.07896,0.26199,0.00972,1.32377,0.27805,0.02092,0.0,0.00448,0.0,0.0,8.49439,0.00049,0.0,3.07237,0.07647,0.0,0.00341,1.34913,6.29709,0.16969,0.0,0.0,0.0,0.03689,0.0,0.0,0.04884,0.0,0.0,0.0,0.00787,0.0,0.0,0.01555,0.0,0.00732,0.0,0.84156,0.0,0.0,0.0,0.0,0.02319,0.0,0.23243,0.0,0.0,0.0,0.088,0.0,0.51501,3.23691,0.0,0.12222,0.0,0.0,0.0,0.01088,0.01511,1.02809,0.0,0.0,0.0,0.12655,0.0,0.0,0.00633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10496,0
11955,0.78306,0.0,0.31596,0.0,0.0,0.0,0.0,2.76085,0.01167,0.0,0.0,7.59126,0.00491,0.0,0.27324,0.18233,0.0,0.0,0.0,0.71089,0.00176,0.0,0.01203,0.0,0.0,0.0,0.0,0.0,0.0,0.00622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13215,0.02576,0.0,0.0,0.00715,0.0,0.17452,0.0,0.01793,0.0,0.2178,0.0,0.00472,0.5566,0.01655,0.0,0.0,3.14073,0.0,0.0,0.0,0.0,0.49945,0.00112,0.01753,0.0,0.00939,0.13819,0.01163,0.05622,0.0,1.13472,0.12477,0.00257,0.01406,0.01985,0.01348,0.0,0.0,0.0,0.0,2.67563,0.0,1.46015,0.0,0.0,0.0,0.0,0.0,0.00893,0.0,0.0,0.0,0.0,0.0,0.19146,0.00521,0.69969,0.0,0.0,0.00134,0.00935,0.07517,0.0,0.01357,0.0,0.09709,0.0,0.66458,2.45174,0.0,1.90582,0.19132,0.0,0.00422,0.0,0.04549,0.00169,5.0182,0.0,0.0,0.00103,0.0,0.20454,7.28351,0.0,0.03409,4.26322,0.0,0.70549,0.22114,0.0,0.29875,0.0,0.00586,0.13082,0.03939,0.0,0.0,7.95727,0.0,0.0,6.73952,0.31414,0.70041,0.00609,0.84407,4.22469,0.06771,0.00027,18.32037,0.0,0.08081,0.0,0.0,0.01599,0.02586,0.92956,1.52741,0.0,0.04601,0.00154,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.00058,2.76429,0.09665,0.04334,0.0,0.00445,0.0189,0.0,1.27839,0.22393,0.00522,0.0,0.0,0.0,0.0,0.00798,0.10318,0.20013,0.0,0.0,0.0,0.0,0.0,0.01272,0.0,0.00806,0.0,0.0,0.01454,0.0,0.0,0.0,0.0,0
11965,0.0,0.0,0.70758,0.0,0.17888,0.0,0.0,0.0,0.01892,0.0,0.0,10.40511,0.02098,0.0,0.03089,0.01427,0.12362,0.0,0.0,0.43071,0.0791,0.0,0.01296,0.011,8.88799,0.0,0.0,0.04932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21234,0.00113,0.0,0.0,0.00024,0.11442,0.0,0.0,0.0,0.04407,0.0,0.0,0.0,0.0,0.0,0.0,0.10027,0.76779,0.02626,0.0,0.0,0.0,0.91255,0.0,0.0,0.0,0.01274,0.00445,0.0,0.11722,0.0,1.01314,0.0668,0.022,0.0,0.0,0.06544,0.0,0.0,0.0,0.65959,0.0,0.01867,0.0,0.0,0.0,0.73131,0.0,0.0,0.06891,0.0,14.68774,1.01474,0.0,0.19026,0.37188,0.0,0.25349,0.0,0.0,0.0107,0.00625,0.16277,0.05799,0.0,0.0,0.31739,0.0,0.0,3.59756,0.0,0.0,0.07942,0.0,0.00241,0.0,0.47373,0.00117,0.0,0.0,12.05958,0.0,0.0,0.79461,6.39343,0.0,0.0,0.0,3.65071,0.06919,0.0,0.01808,2.72322,5.26372,0.01678,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,2.9549,3.44271,0.47155,0.0,0.41626,1.30503,0.07148,0.0,5.73623,0.0,0.0,0.0,0.0,0.01068,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.00153,0.0,0.0,0.0,0.0,0.00424,0.0,0.01248,2.48305,0.01822,0.0068,0.0,0.00148,0.0361,0.0,0.33435,0.0,0.00928,0.0031,3.32807,0.00557,0.0,0.01789,0.02396,0.06975,0.0,0.0,0.0,0.0,0.0,0.0475,0.00028,0.0,0.0,0.0,0.00178,0.00475,0.0,0.0,0.0,0
11996,0.0,0.0,0.42052,0.0,0.58293,0.0,1.09331,10.46188,0.0,0.0,0.0,1.76539,0.02852,0.06867,0.34943,0.00929,0.0,0.0,0.0,0.7653,0.07202,0.0,0.0,0.0,0.0,0.0,0.00056,0.0,0.10693,0.01249,0.0,0.0,0.0,0.07304,0.0,0.0,0.0,0.69874,0.35809,0.0,0.0,0.0,0.20499,0.11503,0.0,0.0,2.46222,0.01211,0.0,0.0,0.0,0.50137,0.0,0.01791,0.49051,0.01097,0.0,0.0,0.0,0.10058,0.0,0.0,0.0,0.0,0.0,0.00019,0.00377,0.0,2.10657,0.0,0.0,0.0,0.0,0.00587,0.0,0.0,0.0,0.2437,0.59544,0.1905,0.0,10.62616,0.0,0.06073,0.0,0.01451,0.0,0.0,28.65388,0.70404,0.0,0.0,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.03271,0.0,0.0,0.0,0.01054,0.0,0.0,1.39539,6.50989,0.00039,0.17465,0.0,0.0,0.0,0.06886,0.0,0.0,0.0,10.78537,0.0,0.0,0.31573,0.64062,0.0,0.0,0.0,0.0,0.04811,0.0,0.0,0.18014,0.00375,0.0,0.0,0.0,0.0,0.0,6.84155,0.0,0.0,2.37938,0.00885,1.05825,0.0,0.0,0.0,0.0,0.0,0.0,0.01441,0.00942,0.1501,0.0,0.0,0.0,0.18985,0.37378,0.0,0.06393,0.0,0.0,0.0,0.00024,0.0,0.0,0.0,0.0,0.42029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.50434,0.1232,0.0,0.00736,0.0,0.0,0.0,0.0,0.0,0.0,3.21875,0.0,0.0,0.04989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01259,0.0,0.0,0.0,0
12016,0.0,0.0,0.59757,0.0,0.09289,0.0,0.0,0.0,0.00523,0.0,0.0,15.85193,0.0,0.71445,0.03553,0.08442,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.16664,3.05576,0.0,0.0,0.0,2.33316,0.0,0.0,0.0,0.02436,0.0,0.0,0.0,0.00826,3.70801,0.0,0.02828,0.0,0.0,0.17737,0.0,0.0,0.01122,0.0,0.01374,0.0101,0.74105,0.69868,0.0,0.0,0.0,0.51772,0.0,0.0,0.0,0.0,0.83222,0.01453,0.0,0.0,0.0,0.0298,0.25505,0.01086,0.0,0.0,0.0,0.01251,0.0,0.0,0.1185,0.0,0.0,0.0,0.78741,0.0,0.02317,2.56568,0.0,0.0,0.06829,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.25138,0.00884,0.21762,0.0,0.0,0.0252,0.08722,0.00718,0.0,0.0,0.0,0.09629,0.0,0.0,2.39581,0.0,0.02488,0.0,0.0,0.0,0.0,0.02394,0.0,0.0,0.0009,16.70556,0.00289,0.0082,0.11594,0.0,0.0,0.0,0.0,1.38649,0.04464,0.0,0.0,0.53013,0.0,0.04758,0.0,0.00468,0.01127,0.0,0.0,0.0,0.0,5.82745,4.5792,0.0,0.0,1.03019,2.33142,1.8627,0.0,0.0,0.00372,0.64079,0.0,0.0,0.01124,0.0,0.0,1.10695,0.00709,0.01169,0.01967,0.0,1.9766,0.0,0.0,0.48963,0.0,0.0,0.0,0.0,0.43248,0.0,0.41994,0.0,0.0,0.0,0.0,0.00093,2.08612,1.37648,0.0,0.06766,11.48148,0.0,0.0,0.0,0.16022,4.60516,0.0,0.0,0.00152,0.02829,0.0265,0.0,0.0,0.0,0.0,0.39434,0.0,0.0,0.0,0.0,0.0,0
12070,0.0,0.0,0.72483,0.0,1.26827,0.0,0.0,0.0,0.49806,0.0,0.0,14.76105,0.0,0.0,4.35436,1.51448,0.0,0.0,0.06238,0.0,0.0,0.0,0.0,0.01168,0.0,0.0,0.0,0.0,1.34987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82347,0.0,0.0,0.0,0.0,0.11959,0.79446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11457,0.0,0.22684,0.0,0.0,0.0,1.30588,0.58341,0.01973,0.0,0.0,0.22435,0.0,0.19597,0.0,0.0,0.34012,0.06418,0.0,0.00447,0.30327,0.0,0.0,0.0,0.0,0.0,0.0,8.85754,0.0,0.0,0.0,0.0,0.0,0.14287,1.09336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25029,0.3348,0.098,0.0,0.0,0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00497,0.0,0.0,0.0,6.86578,0.0,0.0,0.0,0.0,0.0,5.02156,0.46636,0.0,0.0,0.0,0.32905,2.85521,0.02388,0.0,0.0,0.0,0.0,0.01984,0.56643,0.0,0.0,0.03668,0.0,1.42377,0.0703,0.0,0.0,0.0,4.22044,0.0,0.0,0.0,0.0,2.31717,0.0,0.0,0.0,0.0,0.0,0.0,0.06152,0.65395,0.0,0.00534,0.0,0.05803,0.00512,4.51433,0.0,0.0,0.0,0.0,0.0016,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512,0.0,0.08037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00898,0.0,0.0,0.0261,0.00623,0.0,0.0,0.0,0.0,0
12082,1.10996,0.0,0.40145,0.0,0.00415,0.0,0.8817,0.7462,0.03492,0.0,0.0,6.86009,0.0,0.02639,1.15965,0.28173,0.0,0.0,0.0,0.07736,0.0,0.03288,0.0,0.01126,0.03155,0.0,0.0,0.0,0.22226,0.06189,0.0,0.0,0.00388,0.37011,0.0,0.0,0.0,0.89968,0.00273,0.0,0.0,0.0,4.77667,0.00852,0.0,0.0,0.0,0.16661,0.0,0.03954,0.36059,0.0,0.04412,1.1705,1.73986,0.0,0.0,0.0,0.0,0.82506,0.00097,0.0,0.0,0.0,0.06191,0.027,0.0,0.00068,0.21998,0.0,0.0,0.0,0.0,0.28839,0.10888,0.0,0.0,0.0,0.29916,0.00736,0.0,0.01825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30558,0.0,0.0,0.01057,0.0,0.0,0.00956,0.23355,0.0,0.0,18.68342,0.0,0.0,0.01371,1.30897,0.0,0.0,0.02011,0.0,0.0,0.44097,0.07319,0.0,0.0,0.04352,0.15775,0.0,0.0,0.13884,0.0,0.0,0.0,0.0,0.0,0.02292,0.0,0.0,0.02474,0.0,0.0,0.02004,0.0,0.0,5.46886,4.65554,0.0,0.0,9.63652,0.0,0.10636,0.0,0.03912,1.82247,0.0,0.0,3.38921,0.01775,0.33591,0.0,0.0,0.0,0.0,0.64593,1.09232,0.05277,0.00076,0.0,0.02725,0.0,0.0,0.0,0.0,0.0,0.0,0.00151,0.39752,0.0,8.09112,0.0,0.0,0.0,0.0,0.00231,0.0,0.28859,0.09171,0.0,0.0269,0.0,0.0,16.71287,0.034,0.02592,0.78628,0.38855,0.0,0.0,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0
